aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,diffmaglim,distnr,drb,drbversion,magap,magapbig,nid,rb,rbversion,rfid,sigmagap,sigmagapbig,step_id_corr
"","1649326035015015012",true,64.5418312,false,"",0.08904009,100,0.018879972,"",2,true,1,19.112223,17.428263,59403.32603010023,"ZTF18absrlhv","",1649326035015,252.4098348,"ztf","ztf",20.508085,0.38690728,0.99999326,"d6_m7",19.1756,19.1615,1649,0.9628571,"t17_f5_c3",824120250,0.1358,0.167,"correction_0.0.1"
"","1649372595015015008",true,64.5418291,false,"",0.15192622,0.048499666,0.055091947,"",1,true,1,19.056353,17.95499,59403.37259260006,"ZTF18absrlhv","",1649372595015,252.4097933,"ztf","ztf",20.26873,0.24814594,0.9999994,"d6_m7",18.9306,18.9041,1649,0.95714283,"t17_f5_c3",824120150,0.1161,0.143,"correction_0.0.1"
"","1650306236215015007",true,64.5418482,false,"",0.09763121,100,0.020934429,"",2,true,1,19.06879,17.39697,59404.30623839982,"ZTF18absrlhv","",1650306236215,252.4096445,"ztf","ztf",20.388506,0.08594122,0.9999992,"d6_m7",19.2763,19.2644,1650,0.9728571,"t17_f5_c3",825120262,0.1572,0.1937,"correction_0.0.1"
"","1650348116215015002",true,64.5418161,false,"",0.121806964,0.032656793,0.041894272,"",1,true,1,19.110153,17.951359,59404.34811339993,"ZTF18absrlhv","",1650348116215,252.4096374,"ztf","ztf",20.418547,0.031796165,0.99999976,"d6_m7",18.9907,18.9617,1650,0.9357143,"t17_f5_c3",825120162,0.1022,0.1244,"correction_0.0.1"
"","1651305005015015005",true,64.5418169,false,"",0.15720206,0.045629516,0.053096812,"",1,true,1,19.17501,17.996536,59405.30500000017,"ZTF18absrlhv","",1651305005015,252.4098024,"ztf","ztf",20.53298,0.23582408,0.99994624,"d6_m7",19.298,19.3522,1651,0.95285714,"t17_f5_c3",824120150,0.1282,0.1691,"correction_0.0.1"
"","1651344665015015005",true,64.5418066,false,"",0.14949083,100,0.035855077,"",2,true,1,18.939411,17.389252,59405.34466439998,"ZTF18absrlhv","",1651344665015,252.4096988,"ztf","ztf",19.431135,0.16218309,0.99947524,"d6_m7",18.5558,18.5851,1651,0.7385714,"t17_f5_c3",824120250,0.1998,0.2613,"correction_0.0.1"
"","1652221086215015008",true,64.5417778,false,"",0.1301435,0.040492944,0.04775824,"",1,true,1,19.001003,17.912567,59406.22108800011,"ZTF18absrlhv","",1652221086215,252.4097245,"ztf","ztf",20.575783,0.16586807,0.9999999,"d6_m7",18.942,19.078,1652,0.9242857,"t17_f5_c3",825120162,0.0887,0.1246,"correction_0.0.1"
"","1652257966215015006",true,64.5418157,false,"",0.11033546,100,0.02381004,"",2,true,1,19.05996,17.395071,59406.257962999865,"ZTF18absrlhv","",1652257966215,252.4097244,"ztf","ztf",20.361345,0.19942954,0.99999666,"d6_m7",19.1642,19.0141,1652,0.9728571,"t17_f5_c3",825120262,0.1421,0.1545,"correction_0.0.1"
"","1653267855015015015",true,64.541787,false,"",0.10506679,0.02323586,0.035679877,"",1,true,1,19.166136,17.99353,59407.26785880001,"ZTF18absrlhv","",1653267855015,252.4097646,"ztf","ztf",20.591677,0.18587245,0.9999579,"d6_m7",19.0463,19.0203,1653,0.94857144,"t17_f5_c3",824120150,0.1001,0.1221,"correction_0.0.1"
"","1654242486215015006",true,64.5417859,false,"",0.12259736,100,0.02659005,"",2,true,1,19.052963,17.393559,59408.24248840008,"ZTF18absrlhv","",1654242486215,252.4097826,"ztf","ztf",20.313566,0.32536095,0.9994465,"d6_m7",19.2137,19.2605,1654,0.9614286,"t17_f5_c3",825120262,0.1718,0.2242,"correction_0.0.1"
"","1654350686215015006",true,64.5418098,false,"",0.16493541,0.048464347,0.05528106,"",1,true,1,19.152624,17.96578,59408.35068289982,"ZTF18absrlhv","",1654350686215,252.4097333,"ztf","ztf",20.232529,0.14075096,0.99998724,"d6_m7",19.3927,19.4557,1654,0.8414286,"t17_f5_c3",825120162,0.1848,0.2467,"correction_0.0.1"
"","1655243565015015011",true,64.5418048,false,"",0.118853524,0.03155339,0.041355904,"",1,true,1,19.125877,17.97969,59409.243564799894,"ZTF18absrlhv","",1655243565015,252.4097167,"ztf","ztf",20.52935,0.0946593,0.99999297,"d6_m7",19.0497,19.0001,1655,0.9457143,"t17_f5_c3",824120150,0.1072,0.1284,"correction_0.0.1"
"","1655288935015015007",true,64.54176,false,"",0.10207333,100,0.022416923,"",2,true,1,19.063612,17.41777,59409.288935199846,"ZTF18absrlhv","",1655288935015,252.4098445,"ztf","ztf",20.512756,0.41194087,0.9994768,"d6_m7",18.9621,18.8472,1655,0.9714286,"t17_f5_c3",824120250,0.112,0.1254,"correction_0.0.1"
"","1656242196215015002",true,64.5417556,false,"",0.11110385,100,0.022110894,"",2,true,1,19.170874,17.418066,59410.24219910009,"ZTF18absrlhv","",1656242196215,252.4097703,"ztf","ztf",20.344122,0.3761931,0.99997735,"d6_m7",19.21,19.2183,1656,0.92142856,"t17_f5_c3",825120262,0.1675,0.2112,"correction_0.0.1"
"","1656353006215015006",true,64.5417785,false,"",0.14004694,0.04342843,0.05041278,"",1,true,1,19.033833,17.9245,59410.35300929984,"ZTF18absrlhv","",1656353006215,252.4097666,"ztf","ztf",20.278685,0.21437763,0.999988,"d6_m7",19.0148,19.033,1656,0.91714287,"t17_f5_c3",825120162,0.1277,0.1631,"correction_0.0.1"
"","1657242715015015007",true,64.5418174,false,"",0.085150845,100,0.018720636,"",2,true,1,19.062113,17.417442,59411.24271989986,"ZTF18absrlhv","",1657242715015,252.4096926,"ztf","ztf",20.274004,0.16055363,0.9997717,"d6_m7",19.5697,19.4725,1657,0.8757143,"t17_f5_c3",824120250,0.2384,0.2745,"correction_0.0.1"
"","1657311385015015004",true,64.5418065,false,"",0.1175026,0.029000241,0.039719447,"",1,true,1,19.173706,17.996096,59411.31138890004,"ZTF18absrlhv","",1657311385015,252.4098185,"ztf","ztf",20.31283,0.2750097,0.9999988,"d6_m7",19.2645,19.4458,1657,0.95857143,"t17_f5_c3",824120150,0.1587,0.2365,"correction_0.0.1"
"","1658328706215015008",true,64.5418183,false,"",0.13250476,0.036706775,0.04519007,"",1,true,1,19.124111,17.95614,59412.3287037001,"ZTF18absrlhv","",1658328706215,252.4096502,"ztf","ztf",20.422188,0.041584577,0.9999978,"d6_m7",19.1507,19.1506,1658,0.92714286,"t17_f5_c3",825120162,0.1265,0.1587,"correction_0.0.1"
"","1658368596215015002",true,64.5417782,false,"",0.1672195,100,0.028823175,"",2,true,1,19.362457,17.453594,59412.36859950004,"ZTF18absrlhv","",1658368596215,252.4097715,"ztf","ztf",20.148767,0.32465938,0.99894,"d6_m7",19.3093,19.3167,1658,0.89428574,"t17_f5_c3",825120262,0.2122,0.2693,"correction_0.0.1"
"","1660257735015015004",true,64.5417868,false,"",0.1503548,0.040449534,0.048991498,"",1,true,1,19.2334,18.01591,59414.25773150008,"ZTF18absrlhv","",1660257735015,252.4097263,"ztf","ztf",19.805828,0.13128404,0.9999999,"d6_m7",19.3169,19.1289,1660,0.98142856,"t17_f5_c3",824120150,0.2387,0.2566,"correction_0.0.1"
"","1660289675015015006",true,64.5418,false,"",0.13720173,100,0.026761701,"",2,true,1,19.226032,17.451418,59414.28967589978,"ZTF18absrlhv","",1660289675015,252.4096302,"ztf","ztf",19.98944,0.06365478,0.99996704,"d6_m7",19.5009,19.419,1660,0.9671429,"t17_f5_c3",824120250,0.274,0.3226,"correction_0.0.1"
"","1661206736215015010",true,64.5417988,false,"",0.14540775,100,0.027120277,"",2,true,1,19.258112,17.43488,59415.206736099906,"ZTF18absrlhv","",1661206736215,252.4097928,"ztf","ztf",20.17774,0.314749,0.99599993,"d6_m7",18.8942,18.8135,1661,0.8842857,"t17_f5_c3",825120262,0.1392,0.1631,"correction_0.0.1"
"","1661206736215065010",true,64.5417988,false,"",0.145408,100,0.027120557,"",2,false,1,19.2581,17.434875,59415.206736099906,"ZTF18absrlhv",1671258855015015000,1661206736215,252.4097928,"ztf","ztf",20.1777,0.314749,"","",18.8942,18.8135,1661,0.884286,"t17_f5_c3","",0.1392,0.1631,"correction_1.0.6"
"","1661206736215075010",true,64.5417988,false,"",0.145408,100,0.027120557,"",2,false,1,19.2581,17.434875,59415.206736099906,"ZTF18absrlhv",1675305245015015000,1661206736215,252.4097928,"ztf","ztf",20.1777,0.314749,"","",18.8942,18.8135,1661,0.884286,"t17_f5_c3","",0.1392,0.1631,"correction_1.0.6"
"","1661276686215015005",true,64.5417646,false,"",0.1511815,0.04006318,0.04841819,"",1,true,1,19.226074,17.98985,59415.27668979997,"ZTF18absrlhv","",1661276686215,252.4096775,"ztf","ztf",19.993792,0.15351714,0.9999773,"d6_m7",19.0826,19.1563,1661,0.9357143,"t17_f5_c3",825120162,0.169,0.2299,"correction_0.0.1"
"","1661276686215065005",true,64.5417646,false,"",0.151182,0.04006225,0.04841754,"",1,false,1,19.2261,17.989857,59415.27668979997,"ZTF18absrlhv",1671258855015015000,1661276686215,252.4096775,"ztf","ztf",19.9938,0.153517,"","",19.0826,19.1563,1661,0.935714,"t17_f5_c3","",0.169,0.2299,"correction_1.0.6"
"","1661276686215075005",true,64.5417646,false,"",0.151182,0.04006225,0.04841754,"",1,false,1,19.2261,17.989857,59415.27668979997,"ZTF18absrlhv",1675305245015015000,1661276686215,252.4096775,"ztf","ztf",19.9938,0.153517,"","",19.0826,19.1563,1661,0.935714,"t17_f5_c3","",0.169,0.2299,"correction_1.0.6"
"","1665297545015015000",true,64.5418669,false,"",0.19834977,100,0.041060675,"",2,true,1,19.145182,17.435167,59419.297546300106,"ZTF18absrlhv","",1665297545015,252.4097304,"ztf","ztf",19.09843,0.3134965,0.989818,"d6_m7",18.9092,18.6761,1665,0.79714286,"t17_f5_c3",824120250,0.3814,0.3946,"correction_1.0.6"
"","1669351705015015005",true,64.5417966,false,"",0.20013595,0.05659469,0.06316865,"",1,true,1,19.284288,18.03223,59423.35170139978,"ZTF18absrlhv","",1669351705015,252.4095192,"ztf","ztf",19.52709,0.1936702,0.99998987,"d6_m7",19.9917,19.5839,1669,0.81857145,"t17_f5_c3",824120150,0.6016,0.5292,"correction_1.0.6"
"","1671258855015015009",true,64.5417965,false,"",0.117762096,0.029070131,0.039777543,"",1,true,1,19.174927,17.996508,59425.25885420013,"ZTF18absrlhv","",1671258855015,252.409893,"ztf","ztf",20.533106,0.37074345,1,"d6_m7",19.1742,19.1271,1671,0.9728571,"t17_f5_c3",824120150,0.1167,0.1403,"correction_1.0.6"
"","1671367006215015003",true,64.5418008,false,"",0.16901182,0.049717996,0.056409877,"",1,true,1,19.159477,17.968073,59425.36700229999,"ZTF18absrlhv","",1671367006215,252.4098457,"ztf","ztf",19.981161,0.31281713,0.9999902,"d6_m7",18.9524,19.2291,1671,0.92,"t17_f5_c3",825120162,0.148,0.242,"correction_1.0.6"
"","1673219975015015014",true,64.5418039,false,"",0.14289664,100,0.0227329,"",2,true,1,19.494797,17.498878,59427.219976900145,"ZTF18absrlhv","",1673219975015,252.409727,"ztf","ztf",20.372683,0.20436633,0.9998936,"d6_m7",19.2208,19.2813,1673,0.95857143,"t17_f5_c3",824120250,0.1462,0.1932,"correction_1.0.6"
"","1673281565015015005",true,64.5417717,false,"",0.12557398,0.020772202,0.035899036,"",1,true,1,19.437971,18.078428,59427.28156250017,"ZTF18absrlhv","",1673281565015,252.4098374,"ztf","ztf",20.556303,0.3086625,0.9999979,"d6_m7",19.2387,19.2438,1673,0.9671429,"t17_f5_c3",824120150,0.1169,0.147,"correction_1.0.6"
"","1674201346215015005",true,64.5417815,false,"",0.15243204,100,0.026404437,"",2,true,1,19.355972,17.452475,59428.20134259993,"ZTF18absrlhv","",1674201346215,252.4097833,"ztf","ztf",20.44332,0.33470774,0.9999902,"d6_m7",19.4,19.6439,1674,0.98142856,"t17_f5_c3",825120262,0.1688,0.2627,"correction_1.0.6"
"","1674240676215015013",true,64.5417904,false,"",0.13651152,0.031236012,0.04178617,"",1,true,1,19.297585,18.012243,59428.24067129986,"ZTF18absrlhv","",1674240676215,252.4096075,"ztf","ztf",20.595053,0.079401046,0.99998856,"d6_m7",19.1048,19.0901,1674,0.9185714,"t17_f5_c3",825120162,0.1009,0.124,"correction_1.0.6"
"","1675305245015015007",true,64.5417585,false,"",0.0981649,0.0037849376,0.029095203,"",1,true,1,19.382666,18.062328,59429.30524310004,"ZTF18absrlhv","",1675305245015,252.409818,"ztf","ztf",20.610209,0.31199202,0.99647593,"d6_m7",19.2505,19.0488,1675,0.95857143,"t17_f5_c3",824120150,0.1167,0.1215,"correction_1.0.6"
"","1676244396215015004",true,64.5418209,false,"",0.10385981,100,0.01939092,"",2,true,1,19.256746,17.434624,59430.244398099836,"ZTF18absrlhv","",1676244396215,252.4098892,"ztf","ztf",20.53997,0.4423793,0.9999478,"d6_m7",19.3353,19.2787,1676,0.9614286,"t17_f5_c3",825120262,0.1495,0.176,"correction_1.0.6"
"","1676286196215015008",true,64.541838,false,"",0.12982486,0.023975367,0.037258875,"",1,true,1,19.397055,18.041735,59430.28619210003,"ZTF18absrlhv","",1676286196215,252.4096352,"ztf","ztf",20.616434,0.1104124,0.9999764,"d6_m7",19.5207,19.4727,1676,0.94285715,"t17_f5_c3",825120162,0.1453,0.1737,"correction_1.0.6"
"","1680182745015015005",true,64.5417686,false,"",0.1435015,100,0.024969094,"",2,true,1,19.378086,17.479452,59434.182743099984,"ZTF18absrlhv","",1680182745015,252.4097254,"ztf","ztf",20.521992,0.24009411,0.9975716,"d6_m7",19.2561,19.2637,1680,0.9185714,"t17_f5_c3",824120250,0.1412,0.1772,"correction_1.0.6"
"","1680239675015015007",true,64.5418417,false,"",0.11722384,0.020158364,0.035093226,"",1,true,1,19.367205,18.057724,59434.23967589997,"ZTF18absrlhv","",1680239675015,252.4097782,"ztf","ztf",20.681581,0.23552333,0.9998617,"d6_m7",19.2336,19.1172,1680,0.9014286,"t17_f5_c3",824120150,0.1098,0.1235,"correction_1.0.6"
"","1681198956215015007",true,64.5417831,false,"",0.1199046,0.020517597,0.034980014,"",1,true,1,19.372034,18.034494,59435.198958300054,"ZTF18absrlhv","",1681198956215,252.4096557,"ztf","ztf",20.628464,0.08059967,0.999985,"d6_m7",19.6779,19.8115,1681,0.9185714,"t17_f5_c3",825120162,0.1661,0.2341,"correction_1.0.6"
"","1681244106215015010",true,64.5418118,false,"",0.1447876,100,0.024379639,"",2,true,1,19.39307,17.45881,59435.244108799845,"ZTF18absrlhv","",1681244106215,252.4098246,"ztf","ztf",20.581343,0.3493666,0.9999699,"d6_m7",19.1392,19.1607,1681,0.94285715,"t17_f5_c3",825120262,0.1264,0.1595,"correction_1.0.6"
"","1682219735015015003",true,64.5417834,false,"",0.15310825,100,0.026019298,"",2,true,1,19.40903,17.484774,59436.21973379981,"ZTF18absrlhv","",1682219735015,252.4098665,"ztf","ztf",20.340143,0.41839626,0.9999489,"d6_m7",19.5825,19.3087,1682,0.92714286,"t17_f5_c3",824120250,0.2173,0.2121,"correction_1.0.6"
"","1682259505015015005",true,64.5418118,false,"",0.143244,0.032289695,0.043164503,"",1,true,1,19.357046,18.054672,59436.25950230006,"ZTF18absrlhv","",1682259505015,252.4098261,"ztf","ztf",20.385353,0.27381068,0.9999982,"d6_m7",19.375,19.4383,1682,0.9728571,"t17_f5_c3",824120150,0.1581,0.2114,"correction_1.0.6"
"","1684183046215015004",true,64.5418456,false,"",0.14255384,100,0.025497576,"",2,true,1,19.31374,17.44504,59438.18304400006,"ZTF18absrlhv","",1684183046215,252.4097103,"ztf","ztf",20.270271,0.17101763,0.99996877,"d6_m7",19.2761,19.4272,1684,0.9628571,"t17_f5_c3",825120262,0.1828,0.2636,"correction_1.0.6"
"","1684228506215015006",true,64.5418183,false,"",0.16108276,0.036746815,0.04647815,"",1,true,1,19.388884,18.039383,59438.228506899904,"ZTF18absrlhv","",1684228506215,252.4096882,"ztf","ztf",20.311558,0.08077211,0.9999977,"d6_m7",19.2614,19.3494,1684,0.93142855,"t17_f5_c3",825120162,0.1503,0.205,"correction_1.0.6"
"","1685221285015015011",true,64.54182,false,"",0.16789104,100,0.027335197,"",2,true,1,19.464817,17.494053,59439.22128470009,"ZTF18absrlhv","",1685221285015,252.4096819,"ztf","ztf",19.994978,0.15060845,0.9999896,"d6_m7",19.7483,19.9234,1685,0.9771429,"t17_f5_c3",824120250,0.319,0.4737,"correction_1.0.6"
"","1686220556215015006",true,64.5418791,false,"",0.14275423,100,0.026051842,"",2,true,1,19.287104,17.440228,59440.22055559978,"ZTF18absrlhv","",1686220556215,252.409682,"ztf","ztf",20.170347,0.20270123,0.99942625,"d6_m7",19.2265,19.3684,1686,0.95857143,"t17_f5_c3",825120262,0.1793,0.2568,"correction_1.0.6"
"","1686220556215025006",true,64.5418791,false,"",0.142754,100,0.026051875,"",2,false,1,19.2871,17.440228,59440.22055559978,"ZTF18absrlhv",1695185055015015000,1686220556215,252.409682,"ztf","ztf",20.1703,0.202701,"","",19.2265,19.3684,1686,0.958571,"t17_f5_c3","",0.1793,0.2568,"correction_1.0.6"
"","1686263256215015003",true,64.5418447,false,"",0.16194433,0.03633395,0.04622842,"",1,true,1,19.40521,18.04407,59440.26325230021,"ZTF18absrlhv","",1686263256215,252.4096741,"ztf","ztf",20.368488,0.14217348,0.99999714,"d6_m7",19.4307,19.3917,1686,0.94857144,"t17_f5_c3",825120162,0.1671,0.2029,"correction_1.0.6"
"","1686263256215025003",true,64.5418447,false,"",0.161944,0.036334343,0.046228673,"",1,false,1,19.4052,18.044065,59440.26325230021,"ZTF18absrlhv",1695185055015015000,1686263256215,252.4096741,"ztf","ztf",20.3685,0.142173,"","",19.4307,19.3917,1686,0.948571,"t17_f5_c3","",0.1671,0.2029,"correction_1.0.6"
"","1687259225015015005",true,64.5417896,false,"",0.14671104,0.02757468,0.04051152,"",1,true,1,19.49036,18.09315,59441.25922450004,"ZTF18absrlhv","",1687259225015,252.4097023,"ztf","ztf",20.382095,0.10008122,0.97238934,"d6_m7",19.5564,19.5958,1687,0.9628571,"t17_f5_c3",824120150,0.1922,0.2515,"correction_1.0.6"
"","1689284616215015008",true,64.5418023,false,"",0.1950223,100,0.031234255,"",2,true,1,19.458128,17.469496,59443.28461810015,"ZTF18absrlhv","",1689284616215,252.4096435,"ztf","ztf",19.79427,0.13580106,0.98751974,"d6_m7",19.3517,19.1588,1689,0.8528572,"t17_f5_c3",825120262,0.3112,0.3316,"correction_1.0.6"
"","1692290095015015000",true,64.5419477,false,"",0.40545,0.0970104,0.10175529,"",1,false,1,19.6312,18.13025,59446.290092600044,"ZTF18absrlhv",1695185055015015000,1692290095015,252.4094827,"ztf","ztf",19.2011,0.57629,"","",20.0018,19.4474,1692,0.804286,"t17_f5_c3","",0.6837,0.5265,"correction_1.0.6"
"","1694196076215015001",true,64.5418593,false,"",0.291005,0.073177144,0.07877742,"",1,false,1,19.485,18.066254,59448.19607640011,"ZTF18absrlhv",1695185055015015000,1694196076215,252.4093984,"ztf","ztf",19.2991,0.414642,"","",19.0984,19.653,1694,0.827143,"t17_f5_c3","",0.2766,0.5903,"correction_1.0.6"
"","1695185055015015003",true,64.5418593,false,"",0.18898886,100,0.030031227,"",2,true,1,19.496271,17.499113,59449.185057899915,"ZTF18absrlhv","",1695185055015,252.4097699,"ztf","ztf",19.85004,0.3371305,0.999677,"d6_m7",19.4637,19.6893,1695,0.8157143,"t17_f5_c3",824120250,0.3222,0.5055,"correction_1.0.6"
"","1696221656215015006",true,64.5416574,false,"",0.270875,0.063262336,0.06987907,"",1,false,1,19.5561,18.085047,59450.22165510012,"ZTF18absrlhv",1698217746215015000,1696221656215,252.4095465,"ztf","ztf",19.1991,0.552524,"","",19.2487,18.7912,1696,0.852857,"t17_f5_c3","",0.3474,0.2924,"correction_1.0.6"
"","1698217746215015004",true,64.5418104,false,"",0.1770399,100,0.028293137,"",2,true,1,19.460917,17.469942,59452.21774310013,"ZTF18absrlhv","",1698217746215,252.4097693,"ztf","ztf",20.213198,0.27000645,0.9996478,"d6_m7",19.4583,19.537,1698,0.87142855,"t17_f5_c3",825120262,0.2207,0.299,"correction_1.0.6"
"","1698302406215015006",true,64.5419342,false,"",0.16849062,0.03565996,0.04601182,"",1,true,1,19.47198,18.062714,59452.30240740022,"ZTF18absrlhv","",1698302406215,252.409642,"ztf","ztf",19.869041,0.45133796,0.99742824,"d6_m7",19.1192,19.1849,1698,0.9071429,"t17_f5_c3",825120162,0.1963,0.2659,"correction_1.0.6"
"","1699177675015015006",true,64.5418169,false,"",0.13633768,0.019298857,0.035854608,"",1,true,1,19.56287,18.112692,59453.17767360015,"ZTF18absrlhv","",1699177675015,252.4099399,"ztf","ztf",20.688047,0.4485995,0.99999833,"d6_m7",19.6103,19.8024,1699,0.9242857,"t17_f5_c3",824120150,0.1534,0.2294,"correction_1.0.6"
"","1699290845015015003",true,64.541818,false,"",0.16762167,100,0.024627477,"",2,true,1,19.596746,17.514471,59453.29084490007,"ZTF18absrlhv","",1699290845015,252.4097673,"ztf","ztf",20.035652,0.28943476,0.99995553,"d6_m7",19.872,19.4857,1699,0.9357143,"t17_f5_c3",824120250,0.3582,0.3185,"correction_1.0.6"
"","1700220746215015004",true,64.5417981,false,"",0.14751957,0.023134189,0.03770664,"",1,true,1,19.56959,18.08851,59454.22074070014,"ZTF18absrlhv","",1700220746215,252.409631,"ztf","ztf",20.503716,0.034870274,0.999999,"d6_m7",19.589,19.7066,1700,0.9557143,"t17_f5_c3",825120162,0.1671,0.2338,"correction_1.0.6"
"","1700302126215015005",true,64.5418303,false,"",0.11847903,100,0.022689639,"",2,true,1,19.222725,17.42819,59454.3021296002,"ZTF18absrlhv","",1700302126215,252.4097211,"ztf","ztf",20.017988,0.18345919,0.99997723,"d6_m7",19.1113,19.2907,1700,0.9885714,"t17_f5_c3",825120262,0.1853,0.2763,"correction_1.0.6"
"","1701221525015015002",true,64.541776,false,"",0.137495,0.0189437,0.035764433,"",1,false,1,19.579,18.11691,59455.221527799964,"ZTF18absrlhv",1704181116215015000,1701221525015,252.410007,"ztf","ztf",20.5475,0.556058,"","",19.364,19.3123,1701,0.94,"t17_f5_c3","",0.1309,0.1567,"correction_1.0.6"
"","1704165685015015009",true,64.5417396,false,"",0.1605,0.019934164,0.037261892,"",1,false,1,19.7427,18.157175,59458.16568290023,"ZTF18absrlhv",1704181116215015000,1704165685015,252.410115,"ztf","ztf",20.7263,0.747969,"","",19.5223,19.5538,1704,0.841429,"t17_f5_c3","",0.1299,0.1666,"correction_1.0.6"
"","1704181116215015009",true,64.5417938,false,"",0.13287976,0.0057331813,0.031153979,"",1,true,1,19.693794,18.11893,59458.18111110013,"ZTF18absrlhv","",1704181116215,252.4096313,"ztf","ztf",20.667845,0.04833696,0.9999975,"d6_m7",19.7374,19.7409,1704,0.93285716,"t17_f5_c3",825120162,0.1638,0.2046,"correction_1.0.6"
"","1704203376215015005",true,64.5416348,false,"",0.14414462,100,0.022494541,"",2,true,1,19.491589,17.474785,59458.20337959984,"ZTF18absrlhv","",1704203376215,252.4095764,"ztf","ztf",20.210781,0.7088794,0.99999815,"d6_m7",19.661,19.6241,1704,0.9714286,"t17_f5_c3",825120262,0.2277,0.2753,"correction_1.0.6"
"","1706240645015015004",true,64.5417837,false,"",0.136282,100,0.020740459,"",2,false,1,19.5518,17.50775,59460.24064810015,"ZTF18absrlhv",1706242076215015000,1706240645015,252.4100027,"ztf","ztf",20.4794,0.623618,"","",19.5089,19.3974,1706,0.921429,"t17_f5_c3","",0.1845,0.2084,"correction_1.0.6"
"","1706242076215015010",true,64.541804,false,"",0.16948472,100,0.02449921,"",2,true,1,19.589432,17.489485,59460.242071799934,"ZTF18absrlhv","",1706242076215,252.409873,"ztf","ztf",20.409163,0.43952957,0.99990284,"d6_m7",19.4094,19.5365,1706,0.95,"t17_f5_c3",825120262,0.1779,0.2497,"correction_1.0.6"
"","1706279725015015007",true,64.5418126,false,"",0.16137019,0.014588143,0.035216134,"",1,true,1,19.8294,18.176695,59460.279722199775,"ZTF18absrlhv","",1706279725015,252.4099426,"ztf","ztf",20.454487,0.44211462,0.9999719,"d6_m7",19.6875,19.5804,1706,0.9628571,"t17_f5_c3",824120150,0.1889,0.2158,"correction_1.0.6"
"","1706306746215015008",true,64.5418873,false,"",0.20882961,0.03131515,0.04441232,"",1,true,1,19.83011,18.14939,59460.30674770009,"ZTF18absrlhv","",1706306746215,252.4098979,"ztf","ztf",20.234058,0.4841741,0.99684995,"d6_m7",19.8088,19.6706,1706,0.94285715,"t17_f5_c3",825120162,0.2409,0.2681,"correction_1.0.6"
"","1708218585015015008",true,64.5418126,false,"",0.14906494,100,0.020766484,"",2,true,1,19.664146,17.524115,59462.21858800016,"ZTF18absrlhv","",1708218585015,252.4097967,"ztf","ztf",20.331606,0.31315646,0.99983007,"d6_m7",19.8047,19.4391,1708,0.96,"t17_f5_c3",824120250,0.2641,0.2376,"correction_1.0.6"
"","1708282025015015005",true,64.5418162,false,"",0.188485,0.034952674,0.04662511,"",1,false,1,19.6521,18.135458,59462.2820255002,"ZTF18absrlhv",1708283466215015000,1708282025015,252.4100644,"ztf","ztf",20.2416,0.637566,"","",19.2796,19.2958,1708,0.835714,"t17_f5_c3","",0.1559,0.2004,"correction_1.0.6"
"","1708283466215015003",true,64.5418744,false,"",0.1632863,0.011822772,0.033842083,"",1,true,1,19.865564,18.156832,59462.283460599836,"ZTF18absrlhv","",1708283466215,252.4096348,"ztf","ztf",20.31031,0.23894082,0.99940777,"d6_m7",19.676,19.7331,1708,0.94,"t17_f5_c3",825120162,0.2105,0.28,"correction_1.0.6"
"","1710158335015015005",true,64.5418036,false,"",0.16275303,0.018905688,0.036910906,"",1,true,1,19.775679,18.164743,59464.15833330015,"ZTF18absrlhv","",1710158335015,252.4098624,"ztf","ztf",20.628336,0.3272115,0.999293,"d6_m7",19.5594,19.5709,1710,0.9185714,"t17_f5_c3",824120150,0.1547,0.1962,"correction_1.0.6"
"","1710158335015025005",true,64.5418036,false,"",0.162753,0.018904366,0.036910348,"",1,false,1,19.7757,18.164747,59464.15833330015,"ZTF18absrlhv",1714180235015015000,1710158335015,252.4098624,"ztf","ztf",20.6283,0.327212,"","",19.5594,19.5709,1710,0.918571,"t17_f5_c3","",0.1547,0.1962,"correction_1.0.6"
"","1710186186215015010",true,64.5418069,false,"",0.17751773,0.026817964,0.04083776,"",1,true,1,19.720608,18.125158,59464.186180599965,"ZTF18absrlhv","",1710186186215,252.4096915,"ztf","ztf",20.567564,0.08207081,0.99986494,"d6_m7",19.7395,19.591,1710,0.93142855,"t17_f5_c3",825120162,0.1857,0.2033,"correction_1.0.6"
"","1710186186215025010",true,64.5418069,false,"",0.177518,0.026818452,0.040838044,"",1,false,1,19.7206,18.125156,59464.186180599965,"ZTF18absrlhv",1714180235015015000,1710186186215,252.4096915,"ztf","ztf",20.5676,0.082071,"","",19.7395,19.591,1710,0.931429,"t17_f5_c3","",0.1857,0.2033,"correction_1.0.6"
"","1710286015015015001",true,64.541818,false,"",0.19576582,100,0.02527101,"",2,true,1,19.759722,17.536936,59464.286018500105,"ZTF18absrlhv","",1710286015015,252.4098263,"ztf","ztf",20.13441,0.36071008,0.9993835,"d6_m7",19.4943,19.555,1710,0.9,"t17_f5_c3",824120250,0.234,0.3126,"correction_1.0.6"
